n_clusters,result
10.0,0.1120925341745531
11.0,0.09085173501577287
12.0,0.07255520504731862
13.0,0.07255520504731862
14.0,0.08201892744479496
15.0,0.0658254468980021
16.0,0.05615141955835962
17.0,0.04605678233438486
18.0,0.05383806519453207
19.0,0.051945320715036804
20.0,0.045636172450052574
21.0,0.046267087276550996
22.0,0.035541535226077815
23.0,0.033648790746582544
24.0,0.04100946372239748
25.0,0.04290220820189274
26.0,0.03028391167192429
27.0,0.03722397476340694
28.0,0.03449001051524711
29.0,0.03743427970557308
30.0,0.027129337539432176
31.0,0.024185068349106203
32.0,0.031335436382754996
33.0,0.02818086225026288
34.0,0.024185068349106203
35.0,0.028391167192429023
36.0,0.029442691903259727
37.0,0.026919032597266034
38.0,0.023133543638275498
39.0,0.027129337539432176
40.0,0.033648790746582544
41.0,0.020399579390115666
42.0,0.02082018927444795
43.0,0.014721345951629864
44.0,0.017245005257623555
45.0,0.02082018927444795
46.0,0.022292323869610935
47.0,0.02018927444794953
48.0,0.023133543638275498
49.0,0.026498422712933754
50.0,0.01892744479495268
51.0,0.016824395373291272
52.0,0.01934805467928496
53.0,0.02124079915878023
54.0,0.025236593059936908
55.0,0.019978969505783387
56.0,0.017245005257623555
57.0,0.015772870662460567
58.0,0.016824395373291272
59.0,0.01177707676130389
60.0,0.013249211356466877
61.0,0.015352260778128285
62.0,0.01177707676130389
63.0,0.017245005257623555
64.0,0.01892744479495268
65.0,0.015141955835962145
66.0,0.016824395373291272
67.0,0.010935856992639327
68.0,0.011146161934805467
69.0,0.010725552050473186
70.0,0.0138801261829653
71.0,0.013669821240799159
72.0,0.012197686645636172
73.0,0.012618296529968454
74.0,0.013249211356466877
75.0,0.015352260778128285
76.0,0.013038906414300735
77.0,0.010094637223974764
78.0,0.014721345951629864
79.0,0.013038906414300735
80.0,0.013669821240799159
81.0,0.016403785488958992
82.0,0.013669821240799159
83.0,0.013459516298633017
84.0,0.011356466876971609
85.0,0.013249211356466877
86.0,0.00967402733964248
87.0,0.016824395373291272
88.0,0.014931650893796004
89.0,0.011987381703470032
90.0,0.00904311251314406
91.0,0.014511041009463722
92.0,0.010935856992639327
93.0,0.010515247108307046
94.0,0.00967402733964248
95.0,0.011987381703470032
96.0,0.008412197686645636
97.0,0.00967402733964248
98.0,0.013249211356466877
99.0,0.010515247108307046
100.0,0.012197686645636172
101.0,0.0067297581493165086
102.0,0.0077812828601472135
103.0,0.012828601472134596
104.0,0.011356466876971609
105.0,0.007150368033648791
106.0,0.010515247108307046
107.0,0.0092534174553102
108.0,0.01177707676130389
109.0,0.008832807570977918
110.0,0.008412197686645636
111.0,0.0067297581493165086
112.0,0.008201892744479496
113.0,0.008622502628811778
114.0,0.005257623554153523
115.0,0.00904311251314406
116.0,0.00967402733964248
117.0,0.012828601472134596
118.0,0.0077812828601472135
119.0,0.007570977917981073
120.0,0.008201892744479496
121.0,0.005888538380651945
122.0,0.00967402733964248
123.0,0.006519453207150368
124.0,0.0067297581493165086
125.0,0.0092534174553102
126.0,0.00946372239747634
127.0,0.006309148264984227
128.0,0.005888538380651945
129.0,0.013459516298633017
130.0,0.007150368033648791
131.0,0.007991587802313354
132.0,0.00967402733964248
133.0,0.009884332281808622
134.0,0.0077812828601472135
135.0,0.007991587802313354
136.0,0.005888538380651945
137.0,0.004416403785488959
138.0,0.007570977917981073
139.0,0.00483701366982124
140.0,0.008412197686645636
141.0,0.006309148264984227
142.0,0.007150368033648791
143.0,0.005047318611987382
144.0,0.00904311251314406
145.0,0.009884332281808622
146.0,0.0056782334384858045
147.0,0.006309148264984227
148.0,0.007360672975814932
149.0,0.005047318611987382
150.0,0.005467928496319664
151.0,0.0067297581493165086
152.0,0.0056782334384858045
153.0,0.006309148264984227
154.0,0.0046267087276551
155.0,0.005888538380651945
156.0,0.004206098843322818
157.0,0.005888538380651945
158.0,0.005047318611987382
159.0,0.005888538380651945
160.0,0.0046267087276551
161.0,0.005467928496319664
162.0,0.006098843322818086
163.0,0.008412197686645636
164.0,0.005888538380651945
165.0,0.0067297581493165086
166.0,0.007360672975814932
167.0,0.005467928496319664
168.0,0.005467928496319664
169.0,0.00694006309148265
170.0,0.004416403785488959
171.0,0.005257623554153523
172.0,0.0035751840168243955
173.0,0.0037854889589905363
174.0,0.0037854889589905363
175.0,0.006519453207150368
176.0,0.005888538380651945
177.0,0.007150368033648791
178.0,0.0092534174553102
179.0,0.004416403785488959
180.0,0.0077812828601472135
181.0,0.005257623554153523
182.0,0.004206098843322818
183.0,0.0029442691903259727
184.0,0.005467928496319664
185.0,0.0029442691903259727
186.0,0.004416403785488959
187.0,0.005467928496319664
188.0,0.00483701366982124
189.0,0.006519453207150368
190.0,0.005467928496319664
191.0,0.004206098843322818
192.0,0.006098843322818086
193.0,0.006098843322818086
194.0,0.003995793901156677
195.0,0.006519453207150368
196.0,0.004416403785488959
197.0,0.006309148264984227
198.0,0.00483701366982124
199.0,0.0037854889589905363
200.0,0.006309148264984227
